Time,Compound,Close,Volume,FundingRate,Bitcoin_SVI,Cryptocurrency_SVI,No. of Active Addresses,No. of Unique Addresses,Transactions,Close_mean,Close_std
2022-01-08 00:00:00,0.0501,41680.5,405771071.4,0.01,19.1,35.35,823193,591014.0,223920.0,42701.433333333334,1004.5454809661657
2022-01-09 00:00:00,0.3216495855379189,41877.6,320295181.7,0.01,12.96,31.6,734904,568134.0,210143.0,42109.333333333336,847.9982566783635
2022-01-10 00:00:00,0.3978,41816.3,436052177.0,0.006666666666666667,14.23,29.87,977953,672264.0,266743.0,41706.5,159.69536623276008
2022-01-11 00:00:00,0.280325,42734.6,404571339.2,0.01,13.47,29.3,973363,694475.0,277698.0,41791.46666666667,100.86933790577191
2022-01-12 00:00:00,0.5923499999999999,43916.9,379366703.3,0.006666666666666667,12.71,30.45,958871,679922.0,271933.0,42142.833333333336,513.4006849718364
2022-01-13 00:00:00,0.0,42569.6,381607893.5,-0.0033333333333333335,11.69,29.3,943218,695923.0,274515.0,42822.6,1053.0612945105443
2022-01-14 00:00:00,0.4934,43067.3,315076305.5,-0.006666666666666667,11.18,27.0,959705,688859.0,270882.0,43073.700000000004,734.8781735745238
2022-01-15 00:00:00,0.4607333333333334,43074.0,198239498.9,0.0,9.4,27.0,819060,619262.0,234373.0,43184.6,681.2663135633726
2022-01-16 00:00:00,0.8555,43072.6,198746399.5,0.0033333333333333335,14.04,34.7,768912,569876.0,216151.0,42903.63333333333,289.300748926715
2022-01-17 00:00:00,0.46703333333333336,42202.2,253486952.7,0.0033333333333333335,15.18,36.82,963405,638947.0,258141.0,43071.299999999996,3.534118875437352
2022-01-18 00:00:00,-0.010700000000000015,42349.2,357390611.0,0.01,16.32,36.11,906852,654446.0,265057.0,42782.93333333333,502.93030663259407
2022-01-19 00:00:00,0.168525,41666.0,408738707.9,0.006666666666666667,15.18,33.99,940760,663454.0,270334.0,42541.333333333336,465.9242999989938
2022-01-20 00:00:00,0.2847571428571428,40686.0,432951676.3,0.01,15.56,36.11,944092,683613.0,271265.0,42072.46666666667,359.6020207528736
2022-01-21 00:00:00,0.6055,36454.9,805123488.1,0.006666666666666667,29.98,51.69,1017544,721363.0,272348.0,41567.06666666667,836.002041462554
2022-01-22 00:00:00,0.34194,35064.3,650337858.6,0.0033333333333333335,37.95,60.89,980566,662382.0,250294.0,39602.299999999996,2769.4214323566353
2022-01-23 00:00:00,0.42955,36253.6,362422689.8,0.006666666666666667,18.0,30.36,764279,554355.0,203986.0,37401.73333333333,2928.010885111198
2022-01-24 00:00:00,0.38820000000000005,36675.4,623129340.2,0.0033333333333333335,23.67,33.12,967257,668850.0,270712.0,35924.26666666667,751.5234017179483
2022-01-25 00:00:00,0.28565,36956.9,379085399.9,0.01,17.75,27.6,892344,653685.0,265128.0,35997.76666666667,835.463238766204
2022-01-26 00:00:00,0.241575,36811.8,537828487.9,-0.0033333333333333335,16.52,29.25,872302,648504.0,261070.0,36628.63333333333,353.97466481331577
2022-01-27 00:00:00,0.37296666666666667,37166.8,421659694.2,-0.0033333333333333335,14.79,25.94,894323,648622.0,255925.0,36814.700000000004,140.77240495337637
2022-01-28 00:00:00,0.234825,37715.6,436964893.7,0.0,13.81,25.39,953545,680599.0,264609.0,36978.5,178.48296836490798
2022-01-29 00:00:00,0.3216495855379189,38179.6,271001519.9,0.0033333333333333335,11.84,24.84,800040,595231.0,231038.0,37231.4,455.34984352290166
2022-01-30 00:00:00,0.8091,37884.9,205231326.0,0.006666666666666667,12.96,27.88,780477,553241.0,207173.0,37687.333333333336,506.991334570556
2022-01-31 00:00:00,0.33752499999999996,38467.3,333707039.6,0.0033333333333333335,13.82,27.88,993797,671364.0,263410.0,37926.700000000004,234.80721879083043
2022-02-01 00:00:00,0.1005,38693.4,342129854.9,0.0,14.11,35.01,1058396,687763.0,272984.0,38177.26666666667,291.2070111271306
2022-02-02 00:00:00,0.30600625,36883.9,301579632.1,0.0,13.54,30.47,954043,680004.0,278985.0,38348.53333333333,417.12972002673183
2022-02-03 00:00:00,0.08602499999999999,37320.9,271055514.6,-0.0033333333333333335,13.82,27.88,931571,664854.0,265344.0,38014.86666666667,985.9485297568067
2022-02-04 00:00:00,0.2997,41579.7,436101931.9,-0.0033333333333333335,14.4,27.23,885216,651781.0,247946.0,37632.73333333334,944.1941449350563
2022-02-05 00:00:00,0.16554622338935573,41386.8,251061235.2,0.01,14.98,29.18,951087,673249.0,258646.0,38594.833333333336,2594.188507670469
2022-02-06 00:00:00,0.16554622338935573,42394.8,230419046.4,0.01,12.6,26.64,891700,569036.0,219196.0,40095.799999999996,2405.068628957616
2022-02-07 00:00:00,0.35865,43845.7,525826343.9,0.006666666666666667,15.82,30.98,927917,660755.0,262034.0,41787.100000000006,535.0486613345756
2022-02-08 00:00:00,0.1863,44042.7,561717500.4,0.0033333333333333335,14.94,29.74,1014770,685310.0,276850.0,42542.43333333333,1236.080095838931
2022-02-09 00:00:00,0.13144,44374.8,365238493.8,0.01,14.65,28.5,998247,663348.0,265804.0,43427.73333333334,899.9531672976688
2022-02-10 00:00:00,0.3646666666666667,43495.4,527011527.8,0.006666666666666667,14.07,29.12,1029721,673697.0,260813.0,44087.73333333333,267.40924316309327
2022-02-11 00:00:00,0.28075,42370.1,445568913.5,0.0,12.89,26.64,987669,664971.0,258595.0,43970.966666666674,444.0668230447616
2022-02-12 00:00:00,0.4215,42222.4,240179110.5,0.0033333333333333335,11.43,24.78,1060262,604018.0,228189.0,43413.43333333333,1004.8603999208659
2022-02-13 00:00:00,0.6369,42056.4,188255780.4,0.01,10.8,22.92,829229,590527.0,208977.0,42695.96666666667,696.2571818869674
2022-02-14 00:00:00,0.43499999999999994,42534.3,382673634.4,0.006666666666666667,12.6,22.92,899786,630477.0,247592.0,42216.299999999996,156.93893715674605
2022-02-15 00:00:00,0.16554622338935573,44563.5,336712539.1,0.0033333333333333335,12.9,24.07,1013694,680501.0,273623.0,42271.03333333333,242.63347528570208
2022-02-16 00:00:00,0.16923333333333332,43868.5,283744445.6,0.01,12.0,22.92,925324,677777.0,266788.0,43051.4,1331.1393277924778
2022-02-17 00:00:00,0.2355,40507.2,454761079.5,0.01,12.6,22.92,931220,665429.0,255573.0,43655.43333333334,1031.2425579508877
2022-02-18 00:00:00,-0.5574,39976.5,330966909.4,0.0033333333333333335,12.9,21.78,940726,672505.0,261055.0,42979.73333333333,2169.2906820730955
2022-02-19 00:00:00,-0.5423,40086.7,150092458.9,0.0033333333333333335,11.4,20.63,839236,573700.0,220673.0,41450.73333333333,2110.5940782938974
2022-02-20 00:00:00,0.3506,38380.0,250940407.5,0.006666666666666667,14.04,22.3,741534,549160.0,200535.0,40190.13333333333,280.06153489788613
2022-02-21 00:00:00,0.166775,37025.7,389078244.9,0.0,15.35,21.19,886316,615656.0,237402.0,39481.06666666667,955.1423262160503
2022-02-22 00:00:00,0.18590588235294114,38229.6,324319840.5,-0.0033333333333333335,16.98,22.86,886571,647191.0,260265.0,38497.46666666667,1533.8771343655526
2022-02-23 00:00:00,0.03383428571428571,37248.1,331098529.4,-0.0033333333333333335,14.37,20.07,859810,622682.0,251275.0,37878.43333333333,742.307647360262
2022-02-24 00:00:00,-0.02102083333333334,38320.9,680985023.6,-0.0033333333333333335,27.43,23.42,958866,676575.0,254139.0,37501.13333333333,640.5959751118919
2022-02-25 00:00:00,0.13679999999999998,39219.6,386047125.7,0.0033333333333333335,18.61,19.52,936543,687447.0,260340.0,37932.86666666667,594.7797603563168
2022-02-26 00:00:00,0.13104,39119.1,306410979.9,0.006666666666666667,14.37,16.17,818914,582374.0,220423.0,38262.86666666667,987.0303760925937
2022-02-27 00:00:00,0.10686666666666668,37706.7,388368905.7,0.006666666666666667,12.96,21.07,768705,583361.0,211164.0,38886.53333333333,492.42345936137997
2022-02-28 00:00:00,0.1353833333333333,43179.8,564121052.5,-0.01,16.2,24.83,981066,702483.0,270918.0,38681.799999999996,845.9551229208997
2022-03-01 00:00:00,0.006328571428571438,44428.2,444858241.2,0.0033333333333333335,17.67,29.34,1065354,722863.0,280634.0,40001.86666666666,2841.3313153043878
2022-03-02 00:00:00,0.06843666666666667,43896.9,340460526.5,0.0033333333333333335,15.61,26.33,1091796,731603.0,288657.0,41771.566666666666,3575.1897017262218
2022-03-03 00:00:00,0.10932692307692307,42456.3,324545814.8,0.01,13.84,24.08,1011448,701198.0,268244.0,43834.96666666667,626.5001542929506
